id_discharge,formula_pretty,formation_energy_per_atom,volume,density,energy_above_hull,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-977200,Na3C,1.06451252571121,74.0221973002977,1.81662354720931,1.06451252571121,6,11,5,9.75,1.875,11,2,77,75,20.75,28.125,2,12.0107,22.98976928,10.97906928,20.24500196,4.11715098,22.98976928,370.87,3823,3452.13,1233.9025,1294.54875,370.87,1,14,13,4.25,4.875,1,2,3,1,2.75,0.375,3,76,166,90,143.5,33.75,166,0.93,2.55,1.62,1.335,0.6075,0.93,1,2,1,1.25,0.375,1,0,2,2,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.75,1.125,1,0,1,1,0.75,0.375,1,0,4,4,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.75,1.125,1,5.64,29.2433333333,23.6033333333,23.342499999975,8.8512499999875,29.2433333333,0,4.496,4.496,1.124,1.686,0,0,0,0,0,0,0,194,229,35,220.25,13.125,229
mp-1100440,NaScSn,-0.026545640793652,86.0217956591699,3.60314555623018,0.486440504269841,11,50,39,27.3333333333333,15.1111111111111,11,2,80,78,31,32.6666666666667,2,22.98976928,118.71,95.72023072,62.2185604266667,37.6609597155556,22.98976928,370.87,1814,1443.13,896.65,611.566666666667,370.87,1,14,13,6,5.33333333333333,1,3,5,2,4,0.666666666666667,3,139,170,31,158.333333333333,12.8888888888889,139,0.93,1.96,1.03,1.41666666666667,0.362222222222222,0.93,1,2,1,1.66666666666667,0.444444444444444,1,0,2,2,0.666666666666667,0.888888888888889,0,0,10,10,3.66666666666667,4.22222222222222,0,0,0,0,0,0,0,1,14,13,6,5.33333333333333,1,0,1,1,0.333333333333333,0.444444444444444,0,0,4,4,1.33333333333333,1.77777777777778,0,0,9,9,3,4,0,0,0,0,0,0,0,1,9,8,4.66666666666667,2.88888888888889,1,22.235,33.285,11.05,28.2544444444333,4.01296296295556,22.235,0,0,0,0,0,0,0,0.00000635,0.00000635,2.11666666666667E-06,2.82222222222222E-06,0,141,229,88,188,31.3333333333333,141
mp-1029407,NaCrN2,-0.569000529094828,104.951730220224,3.25929472742957,0.024355132333332,7,24,17,12.25,5.875,7,2,82,80,53.75,28.25,82,14.0067,51.9961,37.9894,25.74981732,13.12314134,14.0067,63.05,2180,2116.95,669.2425,755.37875,63.05,1,15,14,9.25,5.75,15,2,4,2,2.75,0.75,2,71,166,95,111.75,40.75,71,0.93,3.04,2.11,2.1675,0.8725,3.04,1,2,1,1.5,0.5,2,0,3,3,1.5,1.5,3,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,4.25,1.625,5,0,1,1,0.5,0.5,0,0,3,3,1.5,1.5,3,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,3.25,1.375,3,11.19,29.2433333333,18.0533333333,17.492708333325,5.8753124999875,14.76875,0,6.437,6.437,3.2185,3.2185,6.437,0,0,0,0,0,0,194,229,35,211.5,17.5,194
mp-10224,NaVS2,-1.26141223909483,72.4605571700376,3.16387480551447,0.04517269142857,11,23,12,16.5,3.25,16,2,88,86,56,32,88,22.98976928,50.9415,27.95173072,34.51531732,8.21309134,32.065,370.87,2183,1812.13,832.6475,675.17625,388.36,1,16,15,9.5,6.5,16,3,4,1,3.25,0.375,3,105,166,61,132.25,27.25,105,0.93,2.58,1.65,1.93,0.65,2.58,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,6,5,4.5,1.75,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,7,7,1.75,2.625,0,0,0,0,0,0,0,1,7,6,3,2,2,13.01,29.2433333333,16.2333333333,23.456770833325,5.2233854166625,25.786875,0,2.202,2.202,1.101,1.101,2.202,0,0,0,0,0,0,70,229,159,149.5,79.5,70
mp-10225,NaVS2,-1.24582729409483,73.6656853938599,3.1121156342751,0.06075763642857,11,23,12,16.5,3.25,16,2,88,86,56,32,88,22.98976928,50.9415,27.95173072,34.51531732,8.21309134,32.065,370.87,2183,1812.13,832.6475,675.17625,388.36,1,16,15,9.5,6.5,16,3,4,1,3.25,0.375,3,105,166,61,132.25,27.25,105,0.93,2.58,1.65,1.93,0.65,2.58,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,6,5,4.5,1.75,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,7,7,1.75,2.625,0,0,0,0,0,0,0,1,7,6,3,2,2,13.01,29.2433333333,16.2333333333,23.456770833325,5.2233854166625,25.786875,0,2.202,2.202,1.101,1.101,2.202,0,0,0,0,0,0,70,229,159,149.5,79.5,70
mp-1101673,NaCr2O4,-2.15562078626847,345.056768932854,3.67625346626477,0.062053670476188,8,24,16,13,6.28571428571429,8,2,87,85,64,26.2857142857143,87,15.9994,51.9961,35.9967,27.2827956114286,14.1218882220408,15.9994,54.8,2180,2125.2,707.152857142857,841.62693877551,54.8,1,16,15,11,5.71428571428571,16,2,4,2,2.71428571428571,0.816326530612245,2,66,166,100,101.142857142857,40.1632653061225,66,0.93,3.44,2.51,2.57285714285714,0.991020408163265,3.44,1,2,1,1.57142857142857,0.489795918367347,2,0,4,4,2.28571428571429,1.95918367346939,4,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,5.28571428571429,1.22448979591837,6,0,1,1,0.428571428571429,0.489795918367347,0,0,2,2,1.14285714285714,0.979591836734694,2,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,3,1.71428571428571,2,9.105,29.2433333333,20.1383333333,12.5776190476143,4.76163265305306,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,105,106.285714285714,12
mp-1186124,NaCa2Rh,-0.125274541429595,99.0417257612335,3.45466700758845,0.089247027320402,11,45,34,24,10.5,20,2,59,57,18.75,20.125,7,22.98976928,102.9055,79.91573072,51.51281732,25.69634134,40.078,370.87,2237,1866.13,1209.4675,513.76625,1115,1,9,8,3.5,2.75,2,3,5,2,4,0.5,4,142,176,34,165,11.5,176,0.93,2.28,1.35,1.3025,0.48875,1,1,2,1,1.5,0.5,2,0,0,0,0,0,0,0,8,8,2,3,0,0,0,0,0,0,0,1,9,8,3.5,2.75,2,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,2,2,0.5,0.75,0,0,0,0,0,0,0,0,3,3,1,1,0,13.64,37.77,24.13,29.605833333325,8.164166666675,37.77,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225
mp-1221460,Na2(NbS2)3,-1.48037033115988,431.723820505576,3.97775573578461,0,11,41,30,21.9090909090909,10.4132231404959,16,2,88,86,61.1818181818182,29.2561983471074,88,22.98976928,92.90638,69.91661072,47.0080616872727,25.0354463523967,32.065,370.87,2750,2379.13,1029.26363636364,938.58347107438,388.36,1,16,15,10.2727272727273,6.24793388429752,16,3,5,2,3.54545454545455,0.793388429752066,3,105,166,61,132.181818181818,29.6528925619835,105,0.93,2.58,1.65,2.01272727272727,0.618842975206611,2.58,1,2,1,1.54545454545455,0.495867768595041,2,0,4,4,2.18181818181818,1.98347107438017,4,0,4,4,1.09090909090909,1.58677685950413,0,0,0,0,0,0,0,1,6,5,4.81818181818182,1.38842975206612,6,0,1,1,0.454545454545455,0.495867768595041,0,0,2,2,1.09090909090909,0.991735537190083,2,0,6,6,1.63636363636364,2.3801652892562,0,0,0,0,0,0,0,1,7,6,3.18181818181818,2.08264462809917,2,18.18,29.2433333333,11.0633333333,24.3407196969636,3.36039256198017,25.786875,0,2.202,2.202,1.20109090909091,1.09190082644628,2.202,0,0,0,0,0,0,70,229,159,142.272727272727,78.8429752066116,70
mp-1076642,NaCrO3,-1.70813992527586,52.6529950229359,3.87859895756968,0.296446778333335,8,24,16,11.8,4.88,8,2,87,85,62.4,29.52,87,15.9994,51.9961,35.9967,24.596813856,10.9597144576,15.9994,54.8,2180,2125.2,543.054,654.7784,54.8,1,16,15,11,6,16,2,4,2,2.6,0.72,2,66,166,100,100.6,41.52,66,0.93,3.44,2.51,2.582,1.0296,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,1,6,5,5,1.6,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,1,6,5,2.6,1.36,2,9.105,29.2433333333,20.1383333333,13.54966666666,6.277466666656,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12
mp-1101661,NaCoO2,-1.44483664034483,43.2115929802407,4.37779602824267,0.11266703500001,8,27,19,13.5,6.75,8,2,87,85,58.5,28.5,87,15.9994,58.933195,42.933795,28.48044107,15.226376965,15.9994,54.8,1768,1713.2,562.1175,602.94125,54.8,1,16,15,10.5,5.5,16,2,4,2,2.75,0.75,2,66,166,100,106,40,66,0.93,3.44,2.51,2.4225,1.0175,3.44,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,7,7,1.75,2.625,0,0,0,0,0,0,0,1,9,8,5.5,2.25,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,3,2,2,0.5,2,9.105,29.2433333333,20.1383333333,14.424583333325,7.4093749999875,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.3871178,0.5806767,0,12,229,217,111.75,99.75,12
mp-1221066,NaCoO2,-1.46013784034483,43.1991365793617,4.37905835861804,0.09736583500001,8,27,19,13.5,6.75,8,2,87,85,58.5,28.5,87,15.9994,58.933195,42.933795,28.48044107,15.226376965,15.9994,54.8,1768,1713.2,562.1175,602.94125,54.8,1,16,15,10.5,5.5,16,2,4,2,2.75,0.75,2,66,166,100,106,40,66,0.93,3.44,2.51,2.4225,1.0175,3.44,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,7,7,1.75,2.625,0,0,0,0,0,0,0,1,9,8,5.5,2.25,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,3,2,2,0.5,2,9.105,29.2433333333,20.1383333333,14.424583333325,7.4093749999875,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.3871178,0.5806767,0,12,229,217,111.75,99.75,12
mp-1221243,Na3(CoO2)4,-1.38220513094253,171.571900554145,4.18781133827586,0.121482698833341,8,27,19,13.6666666666667,7.11111111111111,8,2,87,85,62.2666666666667,26.3822222222222,87,15.9994,58.933195,42.933795,28.846485856,16.0462448768,15.9994,54.8,1768,1713.2,574.867333333333,636.337422222222,54.8,1,16,15,11.1333333333333,5.19111111111111,16,2,4,2,2.73333333333333,0.782222222222222,2,66,166,100,102,38.4,66,0.93,3.44,2.51,2.522,0.9792,3.44,1,2,1,1.8,0.32,2,0,4,4,2.13333333333333,1.99111111111111,4,0,7,7,1.86666666666667,2.73777777777778,0,0,0,0,0,0,0,1,9,8,5.8,1.92,6,0,1,1,0.2,0.32,0,0,2,2,1.06666666666667,0.995555555555555,2,0,3,3,0.8,1.17333333333333,0,0,0,0,0,0,0,1,3,2,2.06666666666667,0.497777777777778,2,9.105,29.2433333333,20.1383333333,13.43666666666,6.322666666656,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.412925653333333,0.605624291555556,0,12,229,217,103.933333333333,98.0622222222222,12
mp-1221482,Na2(NbSe2)3,-1.13617048857953,498.402143660983,5.32049007283789,0.008946799772726,11,41,30,31.7272727272727,7.53719008264463,34,2,89,87,61.7272727272727,29.7520661157025,89,22.98976928,92.90638,69.91661072,72.5871525963636,18.0354121150413,78.96,370.87,2750,2379.13,1086.88545454545,907.153388429752,494,1,16,15,10.2727272727273,6.24793388429752,16,3,5,2,4.09090909090909,0.495867768595041,4,120,166,46,140.363636363636,22.2148760330578,120,0.93,2.55,1.62,1.99636363636364,0.60396694214876,2.55,1,2,1,1.54545454545455,0.495867768595041,2,0,4,4,2.18181818181818,1.98347107438017,4,0,10,10,6.54545454545455,3.76859504132231,10,0,0,0,0,0,0,1,16,15,10.2727272727273,6.24793388429752,16,0,1,1,0.454545454545455,0.495867768595041,0,0,2,2,1.09090909090909,0.991735537190083,2,0,6,6,1.63636363636364,2.3801652892562,0,0,0,0,0,0,0,1,7,6,3.18181818181818,2.08264462809917,2,18.18,29.2433333333,11.0633333333,24.4133333333273,3.39999999999669,25.92,0,0.799,0.799,0.435818181818182,0.396198347107438,0.799,0,0,0,0,0,0,14,229,215,111.727272727273,106.611570247934,14
mp-1238805,Na(CrS2)2,-0.974303745911329,280.671387790089,3.0201814639,0.106730644285703,11,24,13,17.5714285714286,3.6734693877551,16,2,88,86,64.5714285714286,26.7755102040816,88,22.98976928,51.9961,29.00633072,36.4631384685714,8.87597801795918,32.065,370.87,2180,1809.13,897.758571428571,732.709387755102,388.36,1,16,15,11,5.71428571428571,16,3,4,1,3.28571428571429,0.408163265306122,3,105,166,61,123.428571428571,21.0612244897959,105,0.93,2.58,1.65,2.08142857142857,0.569795918367347,2.58,1,2,1,1.57142857142857,0.489795918367347,2,0,4,4,2.28571428571429,1.95918367346939,4,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,5.28571428571429,1.22448979591837,6,0,1,1,0.428571428571429,0.489795918367347,0,0,2,2,1.14285714285714,0.979591836734694,2,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,3,1.71428571428571,2,11.19,29.2433333333,18.0533333333,22.1101190476143,6.24006802720816,25.786875,0,2.202,2.202,1.25828571428571,1.0785306122449,2.202,0,0,0,0,0,0,70,229,159,138.142857142857,77.8775510204082,70
mp-1221421,Na(Nb3S4)2,-1.35820789009195,275.996154622016,5.03552281171254,0.001505524414628,11,41,30,25.6666666666667,12.2666666666667,16,2,88,86,65.8666666666667,23.6088888888889,88,22.98976928,92.90638,69.91661072,55.7965366186667,29.6878747050667,32.065,370.87,2750,2379.13,1331.85,1134.52,388.36,1,16,15,10.6,5.76,16,3,5,2,3.8,0.96,3,105,166,61,132.666666666667,29.5111111111111,105,0.93,2.58,1.65,2.078,0.535466666666667,2.58,1,2,1,1.53333333333333,0.497777777777778,2,0,4,4,2.13333333333333,1.99111111111111,4,0,4,4,1.6,1.92,0,0,0,0,0,0,0,1,6,5,5.26666666666667,0.782222222222222,6,0,1,1,0.466666666666667,0.497777777777778,0,0,2,2,1.06666666666667,0.995555555555555,2,0,6,6,2.4,2.88,0,0,0,0,0,0,0,1,7,6,3.93333333333333,2.45333333333333,2,18.18,29.2433333333,11.0633333333,22.9745555555533,3.83564444444267,25.786875,0,2.202,2.202,1.1744,1.09610666666667,2.202,0,0,0,0,0,0,70,229,159,144.2,79.1466666666667,70
mp-1296331,NaV2O4,-2.42839076876847,298.584046190173,4.20151887837777,0.011000901630964,8,23,15,12.7142857142857,5.87755102040816,8,2,87,85,63.1428571428572,27.265306122449,87,15.9994,50.9415,34.9421,26.9814813257143,13.691439242449,15.9994,54.8,2183,2128.2,708.01,842.851428571429,54.8,1,16,15,10.7142857142857,6.04081632653061,16,2,4,2,2.71428571428571,0.816326530612245,2,66,166,100,105.142857142857,44.734693877551,66,0.93,3.44,2.51,2.56428571428571,1.00081632653061,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.28571428571429,1.95918367346939,4,0,3,3,0.857142857142857,1.22448979591837,0,0,0,0,0,0,0,1,6,5,5,1.14285714285714,6,0,1,1,0.142857142857143,0.244897959183673,0,0,2,2,1.14285714285714,0.979591836734694,2,0,7,7,2,2.85714285714286,0,0,0,0,0,0,0,1,7,6,3.28571428571429,2.12244897959184,2,9.105,29.2433333333,20.1383333333,13.0976190476143,4.61306122448163,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,105,106.285714285714,12
mp-1286827,NaV2O4,-2.41586100341133,354.850100273006,3.53531394209913,0.023530666988106,8,23,15,12.7142857142857,5.87755102040816,8,2,87,85,63.1428571428572,27.265306122449,87,15.9994,50.9415,34.9421,26.9814813257143,13.691439242449,15.9994,54.8,2183,2128.2,708.01,842.851428571429,54.8,1,16,15,10.7142857142857,6.04081632653061,16,2,4,2,2.71428571428571,0.816326530612245,2,66,166,100,105.142857142857,44.734693877551,66,0.93,3.44,2.51,2.56428571428571,1.00081632653061,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.28571428571429,1.95918367346939,4,0,3,3,0.857142857142857,1.22448979591837,0,0,0,0,0,0,0,1,6,5,5,1.14285714285714,6,0,1,1,0.142857142857143,0.244897959183673,0,0,2,2,1.14285714285714,0.979591836734694,2,0,7,7,2,2.85714285714286,0,0,0,0,0,0,0,1,7,6,3.28571428571429,2.12244897959184,2,9.105,29.2433333333,20.1383333333,13.0976190476143,4.61306122448163,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,105,106.285714285714,12
mp-15724,KNa2Sb,-0.580791710937498,114.339507630742,3.0038813223614,0,11,51,40,23,14,11,2,85,83,23,31,2,22.98976928,121.76,98.77023072,51.70945964,35.02527018,22.98976928,336.53,903.78,567.25,495.5125,204.13375,370.87,1,15,14,4.5,5.25,1,3,5,2,3.75,0.75,3,139,203,64,168.5,17.25,166,0.82,2.05,1.23,1.1825,0.43375,0.93,1,2,1,1.25,0.375,1,0,3,3,0.75,1.125,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,15,14,4.5,5.25,1,0,1,1,0.75,0.375,1,0,3,3,0.75,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.5,0.75,1,29.2433333333,73.1066666667,43.8633333334,40.788333333325,16.1591666666875,29.2433333333,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,213.25,23.625,229
mp-19328,NaWO3,-2.10696236527586,62.5512945491811,6.76487675117708,0.055300456304352,8,74,66,21.8,20.88,8,2,87,85,62.8,29.04,87,15.9994,183.84,167.8406,50.965593856,53.1497624576,15.9994,54.8,3695,3640.2,846.054,1139.5784,54.8,1,16,15,11,6,16,2,6,4,3,1.2,2,66,166,100,105.2,47.04,66,0.93,3.44,2.51,2.722,0.8616,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,4,4,0.8,1.28,0,0,14,14,2.8,4.48,0,1,20,19,7.8,4.88,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,6,6,1.2,1.92,0,0,0,0,0,0,0,1,6,5,2.6,1.36,2,9.105,29.2433333333,20.1383333333,14.52166666666,6.499999999992,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12
mp-753267,Na2V6O13,-2.40606982275041,247.721768846045,3.75127346775871,0.058784580158729,8,23,15,12.5714285714286,5.95918367346939,8,2,87,85,67.1904761904762,24.5260770975057,87,15.9994,50.9415,34.9421,26.6486065980952,13.881653372517,15.9994,54.8,2183,2128.2,692.959047619048,851.451972789116,54.8,1,16,15,11.4285714285714,5.65986394557823,16,2,4,2,2.66666666666667,0.825396825396825,2,66,166,100,100.380952380952,42.5668934240363,66,0.93,3.44,2.51,2.68380952380952,0.936235827664399,3.44,1,2,1,1.9047619047619,0.17233560090703,2,0,4,4,2.47619047619048,1.88662131519274,4,0,3,3,0.857142857142857,1.22448979591837,0,0,0,0,0,0,0,1,6,5,5.23809523809524,0.943310657596372,6,0,1,1,0.0952380952380952,0.172335600907029,0,0,2,2,1.23809523809524,0.943310657596372,2,0,7,7,2,2.85714285714286,0,0,0,0,0,0,0,1,7,6,3.33333333333333,2.0952380952381,2,9.105,29.2433333333,20.1383333333,12.1386507936476,3.75594860165896,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,94.6666666666667,102.349206349206,12
mp-19844,Na(FeSb3)4,-0.212856348316428,387.088874150239,7.32481261295252,0,11,51,40,42.7647058823529,11.6262975778547,51,2,85,83,73.0588235294118,16.8581314878893,85,22.98976928,121.76,98.77023072,100.440574663529,30.0980122397232,121.76,370.87,1811,1440.13,1085.89588235294,341.225467128028,903.78,1,15,14,12.5294117647059,3.4878892733564,15,3,5,2,4.64705882352941,0.498269896193772,5,132,166,34,138.941176470588,3.26643598615917,139,0.93,2.05,1.12,1.93235294117647,0.166089965397924,2.05,1,2,1,1.94117647058824,0.110726643598616,2,0,3,3,2.11764705882353,1.24567474048443,3,0,10,10,8.47058823529412,2.15916955017301,10,0,0,0,0,0,0,1,15,14,12.5294117647059,3.4878892733564,15,0,1,1,0.0588235294117647,0.110726643598616,0,0,3,3,2.11764705882353,1.24567474048443,3,0,4,4,0.941176470588235,1.43944636678201,0,0,0,0,0,0,0,1,4,3,3.11764705882353,0.41522491349481,3,10.73,31.56,20.83,26.5225490196059,7.43178777393218,31.56,0,0,0,0,0,0,0,2.1106628,2.1106628,0.496626541176471,0.759546474740485,0,166,229,63,184.529411764706,26.159169550173,166
mp-20011,NaSbO3,-2.00169528027586,280.073434416563,4.57116589674424,0.055137247000001,8,51,43,17.2,13.52,8,2,87,85,69.6,27.04,87,15.9994,121.76,105.7606,38.549593856,33.2841624576,15.9994,54.8,903.78,848.98,287.81,279.612,54.8,1,16,15,12.8,4.72,16,2,5,3,2.8,0.96,2,66,166,100,100.6,41.52,66,0.93,3.44,2.51,2.66,0.936,3.44,1,2,1,1.8,0.32,2,0,4,4,3,1.2,4,0,10,10,2,3.2,0,0,0,0,0,0,0,1,15,14,6.8,3.28,6,0,1,1,0.2,0.32,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,31.56,22.455,17.62366666666,10.222399999992,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,86.2,89.04,12
mp-1104133,Na(Mo3Se4)2,-0.686750019166663,319.471741604348,6.39486117191301,0.036686208333328,11,42,31,35.6666666666667,5.06666666666667,34,2,89,87,67.6,22.8266666666667,89,22.98976928,95.96,72.97023072,82.0286512853333,11.1450789717333,78.96,370.87,2896,2525.13,1446.59133333333,1159.52693333333,494,1,16,15,11,5.33333333333333,16,3,5,2,4.33333333333333,0.533333333333333,4,120,166,46,136.666666666667,17.7777777777778,120,0.93,2.55,1.62,2.286,0.2816,2.55,1,2,1,1.53333333333333,0.497777777777778,2,0,4,4,2.13333333333333,1.99111111111111,4,0,10,10,7.33333333333333,2.84444444444444,10,0,0,0,0,0,0,1,16,15,11,5.33333333333333,16,0,1,1,0.466666666666667,0.497777777777778,0,0,2,2,1.06666666666667,0.995555555555555,2,0,5,5,2,2.4,0,0,0,0,0,0,0,1,6,5,3.53333333333333,1.97333333333333,2,15.69,29.2433333333,13.5533333333,22.0495555555533,5.08764444444267,25.92,0,0.799,0.799,0.426133333333333,0.397724444444444,0.799,0,0,0,0,0,0,14,229,215,114.333333333333,107.022222222222,14
mp-752947,NaTiS2,-1.57767473742816,73.6579852245801,3.04312971879606,0.013920262499999,11,22,11,16.25,2.875,16,2,88,86,55.25,32.75,88,22.98976928,47.867,24.87723072,33.74669232,7.06015384,32.065,370.87,1941,1570.13,772.1475,584.42625,388.36,1,16,15,9.25,6.75,16,3,4,1,3.25,0.375,3,105,166,61,134,29,105,0.93,2.58,1.65,1.9075,0.6725,2.58,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,2,2,0.5,0.75,0,0,0,0,0,0,0,1,6,5,4.25,1.75,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,8,8,2,3,0,0,0,0,0,0,0,1,8,7,3.25,2.375,2,16.69,29.2433333333,12.5533333333,24.376770833325,3.8433854166625,25.786875,0,2.202,2.202,1.101,1.101,2.202,0,0.0000225333333333,0.0000225333333333,5.633333333325E-06,8.4499999999875E-06,0,70,229,159,140.75,70.75,70
